Symbol,Date,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,Property Plant & Equipment Net,Goodwill and Intangible Assets,Long-term investments,Tax assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Deferred revenue,Tax Liabilities,Deposit Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Investments,Net Debt,Other Assets,Other Liabilities
V,2018-09-30,8162000000,3449000000,11611000000,1208000000,0,18216000000,2472000000,42752000000,4082000000,941000000,51009000000,69225000000,183000000,0,11305000000,16630000000,16630000000,0,257000000,0,23914000000,35219000000,20373000000,11318000000,34006000000,7531000000,8468000000,0,0
V,2017-09-30,9874000000,3482000000,13356000000,1132000000,0,19023000000,2253000000,42958000000,1926000000,1307000000,48954000000,67977000000,179000000,1749000000,9994000000,16618000000,18367000000,1000000,243000000,0,23919000000,35217000000,20556000000,9508000000,32760000000,5408000000,8493000000,0,1304000000
V,2016-09-30,5619000000,3248000000,8867000000,1041000000,0,14313000000,2150000000,42300000000,3931000000,22000000,49722000000,64035000000,203000000,0,8046000000,15882000000,15882000000,0,153000000,0,21852000000,31123000000,21037000000,10462000000,32912000000,7179000000,10263000000,0,1225000000
V,2015-09-30,3518000000,2431000000,5949000000,847000000,0,10892000000,1888000000,23186000000,3384000000,871000000,29344000000,40236000000,127000000,0,5374000000,0,0,81000000,75000000,0,5020000000,10394000000,18073000000,11843000000,29842000000,5815000000,-3518000000,0,0
V,2014-09-30,1971000000,1910000000,3881000000,822000000,0,9562000000,1892000000,23164000000,3015000000,1028000000,29007000000,38569000000,147000000,0,6006000000,0,0,82000000,73000000,0,5150000000,11156000000,18299000000,9131000000,27413000000,4925000000,-1971000000,0,0
V,2013-09-30,2186000000,1994000000,4180000000,761000000,0,7822000000,1732000000,23032000000,2760000000,481000000,28134000000,35956000000,184000000,0,4335000000,0,0,60000000,64000000,0,4751000000,9086000000,18875000000,7974000000,26870000000,4754000000,-2186000000,0,0
V,2012-09-30,2074000000,677000000,2751000000,723000000,0,11786000000,1634000000,23101000000,3283000000,2027000000,28227000000,40013000000,152000000,0,7954000000,0,0,59000000,58000000,0,4429000000,12383000000,19992000000,7809000000,27630000000,3960000000,-2074000000,0,0
V,2011-09-30,2127000000,1214000000,3341000000,560000000,0,9190000000,1541000000,23104000000,711000000,489000000,25570000000,34760000000,169000000,0,3451000000,0,0,63000000,63000000,0,4872000000,8323000000,19860000000,6706000000,26437000000,1925000000,-2127000000,0,0
V,2010-09-30,3867000000,124000000,3991000000,476000000,0,8734000000,1357000000,22925000000,24000000,623000000,24674000000,33408000000,137000000,12000000,3498000000,32000000,44000000,42000000,40000000,0,4830000000,8397000000,20301000000,4368000000,25011000000,148000000,-3823000000,0,69000000
V,2009-09-30,6332000000,115000000,6447000000,1049000000,0,23040000000,1204000000,21091000000,120000000,703000000,4646000000,32281000000,790000000,12000000,4442000000,44000000,56000000,0,3807000000,0,4646000000,9088000000,-188000000,2219000000,23189000000,235000000,-6391000000,1745000000,3640000000
VZ,2018-12-31,2745000000,405000000,3150000000,25102000000,1336000000,34636000000,89286000000,34389000000,0,7888000000,2.30193E+11,2.64829E+11,22501000000,7190000000,37930000000,1.05873E+11,1.13063E+11,4207000000,1483000000,0,1.72189E+11,2.10119E+11,8369000000,43542000000,54710000000,405000000,1.10318E+11,0,0
VZ,2017-12-31,2079000000,0,2079000000,23493000000,1034000000,29913000000,88568000000,39419000000,1039000000,8995000000,2.2723E+11,2.57143E+11,21232000000,3453000000,33037000000,1.13642E+11,1.17095E+11,0,1483000000,0,1.79419E+11,2.12456E+11,5969000000,35635000000,44687000000,1039000000,1.15016E+11,0,0
VZ,2016-12-31,2880000000,0,2880000000,17513000000,1202000000,26395000000,84751000000,36102000000,0,13930000000,2.17785E+11,2.4418E+11,19593000000,2645000000,30340000000,1.05433E+11,1.08078E+11,0,1516000000,0,1.63636E+11,2.20148E+11,5876000000,15059000000,24032000000,0,1.05198E+11,0,26172000000
VZ,2015-12-31,4470000000,0,4470000000,13457000000,1252000000,22280000000,83541000000,33669000000,0,15409000000,2.2236E+11,2.4464E+11,19362000000,6489000000,35052000000,1.03705E+11,1.10194E+11,0,2054000000,0,1.6083E+11,2.26798E+11,5622000000,11246000000,17842000000,0,1.05724E+11,0,30916000000
VZ,2014-12-31,10598000000,0,10598000000,13993000000,1153000000,29623000000,89947000000,30367000000,0,16011000000,2.03085E+11,2.32708E+11,16680000000,2735000000,28064000000,1.10536E+11,1.13271E+11,0,1457000000,0,1.57688E+11,2.19032E+11,9694000000,2447000000,13676000000,0,1.02673E+11,0,33280000000
VZ,2013-12-31,53528000000,601000000,53528000000,12439000000,1020000000,70994000000,88956000000,30434000000,0,12565000000,2.03104E+11,2.74098E+11,16453000000,3933000000,27050000000,89658000000,93591000000,0,1556000000,0,1.2395E+11,1.78682E+11,90979000000,1782000000,95416000000,601000000,40063000000,0,27682000000
VZ,2012-12-31,3093000000,470000000,3093000000,12576000000,1075000000,21235000000,88642000000,30072000000,0,17678000000,2.03987E+11,2.25222E+11,16182000000,4369000000,26956000000,47618000000,51987000000,0,1196000000,0,78387000000,1.39689E+11,86735000000,-3734000000,85533000000,470000000,48894000000,0,34346000000
VZ,2011-12-31,13362000000,592000000,13954000000,11776000000,940000000,30939000000,88434000000,29235000000,3448000000,17089000000,1.99522E+11,2.30461E+11,14689000000,4849000000,30761000000,50303000000,55152000000,0,1078000000,0,80835000000,1.44553E+11,83163000000,1179000000,85908000000,4040000000,41790000000,0,32957000000
VZ,2010-12-31,6668000000,545000000,7213000000,11781000000,1131000000,22348000000,87711000000,27818000000,3497000000,13184000000,1.97657E+11,2.20005E+11,15702000000,7542000000,30597000000,45252000000,52794000000,0,1157000000,0,74332000000,1.33093E+11,81198000000,4368000000,86912000000,4042000000,46126000000,0,28164000000
VZ,2009-12-31,2009000000,490000000,2499000000,12573000000,1426000000,21745000000,91985000000,101303000000,3118000000,0,205162000000,226907000000,15223000000,7205000000,29136000000,55051000000,62256000000,0,19190000000,0,113628000000,142764000000,-1372000000,7260000000,41382000000,3608000000,59757000000,5247000000,6708000000
WFC,2019-12-31,21757000000,2.63459E+11,2.85216E+11,5586000000,0,2.90802E+11,9309000000,0,1.19493E+11,0,1.636753E+12,1.927555E+12,75163000000,1.04512E+11,1.85175E+11,2.28191E+11,3.32703E+11,0,5500000000,1.322626E+12,2.35469E+11,1.740409E+12,12624000000,1.66697E+11,1.87146E+11,3.82952E+11,3.10946E+11,0,1.319765E+12
WFC,2018-12-31,23551000000,2.69912E+11,2.93463E+11,5009000000,0,2.98472E+11,8920000000,0,1.49736E+11,0,1.597411E+12,1.895883E+12,69317000000,1.05787E+11,1.80854E+11,2.29044E+11,3.34831E+11,0,5750000000,1.28617E+12,2.38035E+11,1.699717E+12,35203000000,1.58163E+11,1.96166E+11,4.19648E+11,3.1128E+11,0,1.280828E+12
WFC,2017-12-31,23367000000,2.77085E+11,3.00452E+11,12835000000,0,3.13287E+11,8847000000,0,2.06367E+11,0,1.63847E+12,1.951757E+12,70615000000,1.03256E+11,1.79038E+11,2.2502E+11,3.28276E+11,0,5167000000,1.335991E+12,2.33181E+11,1.744821E+12,54681000000,1.45263E+11,2.06936E+11,4.83452E+11,3.04909E+11,0,1.332602E+12
WFC,2016-12-31,20729000000,3.08364E+11,3.29093E+11,16731000000,0,3.45824E+11,8333000000,0,1.74328E+11,0,1.584291E+12,1.930115E+12,57189000000,96781000000,1.58999E+11,2.55077E+11,3.51858E+11,0,5029000000,1.306079E+12,2.62128E+11,1.730534E+12,60507000000,1.33075E+11,1.99581E+11,4.82692E+11,3.31129E+11,0,1.309407E+12
WFC,2015-12-31,19111000000,2.67358E+11,2.86469E+11,19259000000,0,3.05728E+11,8704000000,0,1.69081E+11,0,1.481904E+12,1.787632E+12,73365000000,97528000000,1.75699E+11,1.99536E+11,2.97064E+11,0,4806000000,1.223312E+12,2.06801E+11,1.594634E+12,62699000000,1.20866E+11,1.92998E+11,4.36439E+11,2.77953E+11,0,1.212134E+12
WFC,2014-12-31,19571000000,2.57442E+11,2.77013E+11,4871000000,0,2.81884E+11,8743000000,0,1.62806E+11,0,1.405271E+12,1.687155E+12,86122000000,63518000000,1.54642E+11,1.83943E+11,2.47461E+11,0,5002000000,1.16831E+12,1.95195E+11,1.502761E+12,64700000000,1.0704E+11,1.84394E+11,4.20248E+11,2.2789E+11,0,1.152924E+12
WFC,2013-12-31,19919000000,2.52007E+11,2.71926E+11,5019000000,0,2.76945E+11,9156000000,0,1.86249E+11,-7506000000,1.25007E+12,1.527015E+12,69949000000,53883000000,1.2936E+11,1.52998E+11,2.06881E+11,0,5528000000,1.079177E+12,1.76531E+11,1.356873E+12,67259000000,92361000000,1.70142E+11,4.38256E+11,1.86962E+11,0,1.050982E+12
WFC,2012-12-31,21860000000,2.35199E+11,2.57059E+11,5006000000,0,2.62065E+11,9428000000,0,1.02408E+11,-5051000000,1.160903E+12,1.422968E+12,76668000000,57175000000,1.39912E+11,1.27379E+11,1.84554E+11,0,6069000000,1.002835E+12,1.51236E+11,1.265414E+12,65089000000,77679000000,1.57554E+11,3.37607E+11,1.62694E+11,0,9.74266E+11
WFC,2011-12-31,19440000000,2.22613E+11,2.42053E+11,5296000000,0,2.47349E+11,9531000000,0,0,-4914000000,1.066518E+12,1.313867E+12,77665000000,49091000000,1.31761E+11,1.25354E+11,1.74445E+11,0,5005000000,9.2007E+11,1.50076E+11,1.173626E+12,63718000000,64385000000,1.40241E+11,2.22613E+11,1.55005E+11,0,8.91789E+11
WFC,2010-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WFC,2009-12-31,67965000000,,,0,0,,10736000000,24812000000,,0,,1243646000000,0,,,,242827000000,0,0,824018000000,,1129287000000,3009000000,41563000000,111786000000,1019949000000,,,
WMT,2020-01-31,9500000000,5438000000,14938000000,2900000000,44435000000,61806000000,1.05208E+11,0,0,8319000000,1.74689E+11,2.36495E+11,46973000000,5362000000,77790000000,43714000000,49076000000,0,280000000,0,56675000000,1.61826E+11,3247000000,83943000000,74669000000,5438000000,39576000000,0,27361000000
WMT,2019-01-31,7722000000,0,7722000000,0,44269000000,61897000000,1.04317E+11,0,0,4027000000,1.57398E+11,2.19295E+11,47060000000,1876000000,77477000000,43520000000,45396000000,1932000000,428000000,0,55501000000,1.46799E+11,2965000000,80785000000,72496000000,0,37674000000,0,13821000000
WMT,2018-01-31,6756000000,0,6756000000,0,43783000000,59664000000,1.07675E+11,0,0,4096000000,1.44858E+11,2.04522E+11,46092000000,3738000000,78521000000,30045000000,33783000000,730000000,645000000,0,38399000000,1.26653E+11,2648000000,85107000000,77869000000,0,27027000000,0,9733000000
WMT,2017-01-31,6867000000,0,6867000000,1000000000,43046000000,57689000000,1.0771E+11,0,0,7359000000,1.41136E+11,1.98825E+11,41433000000,2256000000,66928000000,36015000000,38271000000,743000000,921000000,0,45359000000,1.21027E+11,2371000000,89354000000,77798000000,0,31404000000,0,8740000000
WMT,2016-01-31,8705000000,0,8705000000,1000000000,44469000000,60239000000,1.10171E+11,0,0,7202000000,1.39342E+11,1.99581E+11,38487000000,2745000000,64619000000,38214000000,40959000000,744000000,521000000,0,45535000000,1.19035E+11,1805000000,90021000000,80546000000,0,32254000000,0,8881000000
WMT,2015-01-31,9135000000,0,9135000000,1200000000,45141000000,63278000000,1.1428E+11,0,0,6449000000,1.40428E+11,2.03706E+11,38410000000,4810000000,65272000000,41086000000,45896000000,759000000,1021000000,0,49891000000,1.22312E+11,2462000000,85777000000,81394000000,0,36761000000,0,7149000000
WMT,2014-01-31,7281000000,0,7281000000,1300000000,44858000000,61185000000,1.15364E+11,0,0,1973000000,1.43566E+11,2.04751E+11,37415000000,4103000000,69345000000,41771000000,45874000000,641000000,966000000,0,49788000000,1.28496E+11,2362000000,76566000000,76255000000,0,38593000000,0,9363000000
WMT,2013-01-31,7781000000,0,7781000000,1200000000,43803000000,59940000000,1.13929E+11,0,0,1277000000,1.43165E+11,2.03105E+11,38080000000,5587000000,71818000000,38394000000,43981000000,575000000,2211000000,0,46007000000,1.26762E+11,3620000000,72978000000,76343000000,0,36200000000,0,8937000000
WMT,2012-01-31,6550000000,0,6550000000,1049000000,40714000000,54975000000,1.09603E+11,0,0,1553000000,1.38431E+11,1.93406E+11,36608000000,1975000000,62300000000,44070000000,46045000000,559000000,1164000000,0,51932000000,1.22091E+11,3692000000,68691000000,71315000000,0,39495000000,0,7859000000
WMT,2011-01-31,7395000000,0,7395000000,673000000,36318000000,51893000000,1.05098E+11,0,0,1963000000,1.2877E+11,1.80663E+11,33557000000,4655000000,58484000000,40692000000,45347000000,542000000,157000000,0,43842000000,1.12121E+11,3577000000,63967000000,68542000000,0,37952000000,0,9795000000
WMT,2010-01-31,7907000000,0,7907000000,0,33160000000,48331000000,99544000000,0,0,0,1.22375E+11,1.70706E+11,30451000000,4050000000,55561000000,33231000000,37281000000,0,1365000000,0,36401000000,99957000000,3803000000,66638000000,70749000000,0,29374000000,0,7995000000
XOM,2019-12-31,3089000000,-70000000,3019000000,21100000000,18528000000,50052000000,2.53018E+11,0,37833000000,0,3.12545E+11,3.62597E+11,41831000000,20578000000,63989000000,26342000000,46920000000,0,1580000000,0,73378000000,1.70947E+11,0,4.21341E+11,1.9165E+11,37763000000,43831000000,0,33580000000
XOM,2018-12-31,3042000000,-146000000,2896000000,19638000000,18958000000,47973000000,2.47101E+11,0,210000000,0,2.98223E+11,3.46196E+11,37268000000,17258000000,57138000000,20538000000,37796000000,0,2612000000,0,65876000000,1.54402E+11,0,4.21653E+11,1.91794E+11,64000000,34754000000,0,31388000000
XOM,2017-12-31,3177000000,4323000000,3177000000,21274000000,16992000000,47134000000,2.5263E+11,0,174000000,0,3.01557E+11,3.48691E+11,36796000000,17930000000,57771000000,24406000000,42336000000,0,3045000000,0,70514000000,1.61003E+11,0,4.1454E+11,1.87688E+11,4497000000,39159000000,0,32718000000
XOM,2016-12-31,3657000000,5361000000,3657000000,16033000000,15080000000,41416000000,2.44224E+11,0,154000000,0,2.88898E+11,3.30314E+11,31193000000,13830000000,47638000000,28932000000,42762000000,0,2615000000,0,83042000000,1.62989E+11,0,4.07831E+11,1.67325E+11,5515000000,39105000000,0,32309000000
XOM,2015-12-31,3705000000,6632000000,3705000000,13243000000,16245000000,42623000000,2.51605E+11,0,274000000,0,2.94135E+11,3.36758E+11,32412000000,18762000000,53976000000,19925000000,38687000000,0,2802000000,0,77908000000,1.65947E+11,0,4.12444E+11,1.70811E+11,6906000000,34982000000,0,34063000000
XOM,2014-12-31,4616000000,9510000000,4616000000,18541000000,16678000000,52910000000,2.52668E+11,0,526000000,-33725000000,2.96583E+11,3.49493E+11,42227000000,17468000000,64633000000,11653000000,29121000000,0,4938000000,0,72669000000,1.75094E+11,0,4.08384E+11,1.74399E+11,10036000000,24505000000,0,37792000000
XOM,2013-12-31,4644000000,7428000000,4644000000,25993000000,16135000000,59308000000,2.4365E+11,0,115000000,-34554000000,2.875E+11,3.46808E+11,48085000000,15808000000,71724000000,6891000000,22699000000,0,7831000000,0,69201000000,1.72805E+11,0,3.87432E+11,1.74003E+11,7543000000,18055000000,0,31880000000
XOM,2012-12-31,9582000000,6955000000,9582000000,28373000000,14542000000,64460000000,2.26949E+11,0,437000000,-31024000000,2.69335E+11,3.33795E+11,50728000000,3653000000,64139000000,7928000000,11581000000,0,9758000000,0,69174000000,1.67932E+11,0,3.65727E+11,1.65863E+11,7392000000,1999000000,0,34619000000
XOM,2011-12-31,12664000000,9002000000,12664000000,30044000000,15024000000,72963000000,2.14664E+11,0,1544000000,-28059000000,2.58089E+11,3.31052E+11,57067000000,7711000000,77505000000,9322000000,17033000000,0,12727000000,0,67809000000,1.76656E+11,0,3.30939E+11,1.54396E+11,10546000000,4369000000,0,31342000000
XOM,2010-12-31,7825000000,2000000,7827000000,25439000000,12976000000,58984000000,1.99548E+11,0,28272000000,28710000000,2.43526E+11,3.0251E+11,50034000000,2787000000,62633000000,12227000000,15014000000,0,9812000000,0,67831000000,1.55671E+11,0,2.98899E+11,1.46839E+11,28274000000,7189000000,0,25207000000
XOM,2009-12-31,10693000000,169000000,10862000000,27645000000,11553000000,55235000000,139116000000,0,31665000000,0,178088000000,233323000000,41275000000,2476000000,52061000000,7129000000,9605000000,0,31458000000,0,65870000000,117931000000,-5461000000,276937000000,110569000000,31834000000,-1257000000,5175000000,8310000000
